Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-05-30,74.9856,76.0954,74.8433,75.287,878771.05111957
2019-05-31,74.526,76.8256,73.7334,76.7299,1272552.7991571
2019-06-03,76.9047,77.1419,75.7465,76.5875,564553.65523591
2019-06-04,76.9047,76.9522,75.2395,75.5568,894246.00693083
2019-06-05,75.9531,76.6982,74.5102,74.9224,1041651.8461253
2019-06-06,74.5102,75.1605,73.4945,73.5436,1012558.064296
2019-06-07,73.273,74.0497,70.7994,71.498,1281487.4864696
2019-06-10,72.0683,72.7827,71.5288,72.4171,1149074.077622
2019-06-11,72.5437,73.3846,72.1474,73.3047,927171.54168092
2019-06-12,72.8135,73.179,71.7985,72.7019,1059487.0797975
2019-06-13,72.8925,72.8925,70.7362,71.4497,1181609.26748
2019-06-14,71.433,71.4497,68.9761,70.7528,1376062.4774785
2019-06-17,71.1017,71.1799,70.5622,71.0534,757932.56325723
2019-06-18,71.0376,72.2748,70.0227,71.9408,1556191.2817705
2019-06-19,72.1474,72.2273,70.9585,71.0209,639425.90246191
2019-06-21,71.0376,71.8776,70.0227,70.2125,2581430.433918
2019-06-24,70.9734,72.0999,70.5622,71.7352,1250163.1623995
2019-06-25,71.6394,72.0041,70.7528,71.259,746960.79910247
2019-06-26,71.3548,71.6562,70.5622,71.0376,831008.99637305
2019-06-27,70.8785,72.0366,70.8785,71.4497,938255.97097947
2019-06-28,71.7511,71.8143,70.7203,71.339,420033.86457341
2019-07-01,71.9408,72.9242,71.5613,71.7352,557083.61479282
2019-07-02,72.1316,72.3064,70.2599,71.7818,1214820.4482007
2019-07-03,71.8143,76.3178,71.433,76.0796,2405478.2061687
2019-07-04,76.1112,77.6016,75.7791,76.3503,1547971.2784006
2019-07-05,76.207,76.5717,75.4144,75.8731,484373.62790227
2019-07-08,75.0014,76.381,74.7791,75.7158,965634.73895325
2019-07-09,75.1913,75.7158,73.6535,73.9707,1142333.5155342
2019-07-10,74.2246,75.7158,73.8758,74.4144,1232536.1885385
2019-07-11,74.9224,76.5875,74.9224,75.5568,1455111.3012472
2019-07-12,76.1112,77.3335,75.1605,77.1745,1013614.1577651
2019-07-15,76.9047,78.4267,75.7307,76.381,1076723.7087662
2019-07-16,76.6508,77.8239,75.8731,76.5875,644247.74300996
2019-07-17,76.2545,76.5076,75.7624,76.1112,1278801.7315266
2019-07-18,75.8898,76.968,75.8898,76.4917,1174317.8980225
2019-07-19,79.8817,83.2947,79.7991,81.3132,2959310.464236
2019-07-22,81.6093,81.807,80.5725,81.2798,640095.06513414
2019-07-23,81.6911,82.0697,80.7201,81.5926,1382429.7651505
2019-07-24,81.8238,82.4731,81.3782,82.4731,1032949.317291
